organism,populationSize,mutationProbability,crossoverProbability,kValue,runningDataset,fold,GMean,selectionRate,Best GMean AGMO
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,1,CC,3,0.0,0.4758454106280193,0.5447698537441175
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,1,MF,3,0.7491931143441223,0.8798076923076923,0.8191262063537486
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,1,MFCC,3,0.6117136163165708,0.7439807383627608,0.6117136163165708
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,1,BP,3,0.762000762001143,0.7507163323782235,0.762000762001143
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,1,BPCC,3,0.7491931143441223,0.7375690607734806,0.7491931143441223
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,1,BPMF,3,0.762000762001143,0.6849192100538599,0.762000762001143
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,1,BPMFCC,3,0.6117136163165708,0.8152914458743377,0.6117136163165708
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,5,CC,3,0.6241877839323592,0.7248677248677249,0.6837634587578277
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,5,MF,3,0.6546536707079771,0.45144356955380577,0.6546536707079771
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,5,MFCC,3,0.7207499701564472,0.6754385964912281,0.7207499701564472
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,5,BP,3,0.8827348295047495,0.7448405253283302,0.8827348295047495
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,5,BPCC,3,0.8827348295047495,0.7569721115537849,0.8827348295047495
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,5,BPMF,3,0.9258200997725514,0.6966136834830684,0.9258200997725514
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,5,BPMFCC,3,0.8827348295047495,0.7970660146699267,0.8827348295047495
Mus musculus,100,0.4000000059604645,0.8999999761581421,5,CC,3,0.8660254037844386,0.5030674846625767,0.8660254037844386
Mus musculus,100,0.4000000059604645,0.8999999761581421,5,MF,3,0.7905694150420949,0.8107606679035251,0.7905694150420949
Mus musculus,100,0.4000000059604645,0.8999999761581421,5,MFCC,3,0.8660254037844386,0.6820809248554913,0.8660254037844386
Mus musculus,100,0.4000000059604645,0.8999999761581421,5,BP,3,0.8660254037844386,0.5078413284132841,0.8660254037844386
Mus musculus,100,0.4000000059604645,0.8999999761581421,5,BPCC,3,0.7071067811865476,0.48917401764234164,0.7071067811865476
Mus musculus,100,0.4000000059604645,0.8999999761581421,5,BPMF,3,0.8100925873009825,0.7676394532693018,0.8100925873009825
Mus musculus,100,0.4000000059604645,0.8999999761581421,5,BPMFCC,3,0.75,0.4909330695680844,0.75
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,5,CC,3,0.7477777728932147,0.8925831202046036,0.7863480115484951
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,5,MF,3,0.595843591724218,0.7457142857142857,0.595843591724218
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,5,MFCC,3,0.7477777728932147,0.7928505957836847,0.7477777728932147
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,5,BP,3,0.7297563831157798,0.8049311094996374,0.7297563831157798
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,5,BPCC,3,0.7882269819968922,0.6994350282485876,0.7882269819968922
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,5,BPMF,3,0.760527689741738,0.7542087542087542,0.760527689741738
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,5,BPMFCC,3,0.7477777728932147,0.7817813765182187,0.7477777728932147
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,5,CC,3,0.0,0.6666666666666666,0.4399413450640599
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,5,MF,3,0.4472135954999579,0.6550480769230769,0.4472135954999579
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,5,MFCC,3,0.0,0.6765650080256822,0.4472135954999579
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,5,BP,3,0.0,0.6969914040114613,0.6221710168382552
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,5,BPCC,3,0.4399413450640599,0.8237569060773481,0.4399413450640599
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,5,BPMF,3,0.4472135954999579,0.4887791741472172,0.4472135954999579
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,5,BPMFCC,3,0.4472135954999579,0.49697199091597277,0.4472135954999579
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,9,CC,3,0.5096471914376255,0.6507936507936508,0.6837634587578277
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,9,MF,3,0.6546536707079771,0.7559055118110236,0.6546536707079771
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,9,MFCC,3,0.6241877839323592,0.6771929824561403,0.6241877839323592
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,9,BP,3,0.8451542547285166,0.6707317073170732,0.8451542547285166
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,9,BPCC,3,0.7559289460184544,0.5091633466135458,0.7559289460184544
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,9,BPMF,3,0.9534625892455924,0.8140981340704907,0.9534625892455924
Drosophila melanogaster,100,0.4000000059604645,0.8999999761581421,9,BPMFCC,3,0.8827348295047495,0.7041564792176039,0.8827348295047495
Mus musculus,100,0.4000000059604645,0.8999999761581421,9,CC,3,0.8660254037844386,0.4938650306748466,0.8660254037844386
Mus musculus,100,0.4000000059604645,0.8999999761581421,9,MF,3,0.8100925873009825,0.7161410018552876,0.8100925873009825
Mus musculus,100,0.4000000059604645,0.8999999761581421,9,MFCC,3,0.8660254037844386,0.6705202312138728,0.8660254037844386
Mus musculus,100,0.4000000059604645,0.8999999761581421,9,BP,3,0.8660254037844386,0.6946494464944649,0.8660254037844386
Mus musculus,100,0.4000000059604645,0.8999999761581421,9,BPCC,3,0.7071067811865476,0.4887730553327987,0.7071067811865476
Mus musculus,100,0.4000000059604645,0.8999999761581421,9,BPMF,3,0.8660254037844386,0.7528629479128186,0.8660254037844386
Mus musculus,100,0.4000000059604645,0.8999999761581421,9,BPMFCC,3,0.8100925873009825,0.6986482030992417,0.8100925873009825
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,9,CC,3,0.7133552688842849,0.8695652173913043,0.7768849952586214
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,9,MF,3,0.5914829422780653,0.7471428571428571,0.5914829422780653
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,9,MFCC,3,0.7297563831157798,0.8487626031164069,0.7297563831157798
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,9,BP,3,0.7195494974565272,0.8730964467005076,0.7195494974565272
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,9,BPCC,3,0.7975554366664508,0.7836158192090396,0.7975554366664508
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,9,BPMF,3,0.6901676324971677,0.8297258297258298,0.6901676324971677
Caenorhabditis elegans,100,0.4000000059604645,0.8999999761581421,9,BPMFCC,3,0.7825765365144539,0.8902834008097166,0.7825765365144539
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,9,CC,3,0.0,0.6835748792270532,0.4325468462415931
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,9,MF,3,0.4472135954999579,0.5264423076923077,0.4472135954999579
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,9,MFCC,3,0.0,0.46869983948635635,0.0
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,9,BP,3,0.0,0.4691977077363897,0.0
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,9,BPCC,3,0.0,0.47292817679558014,0.0
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,9,BPMF,3,0.4472135954999579,0.6849192100538599,0.4472135954999579
Saccharomyces cerevisiae,100,0.4000000059604645,0.8999999761581421,9,BPMFCC,3,0.0,0.4814534443603331,0.0
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,1,CC,3,0.8451542547285166,0.7142857142857143,0.8451542547285166
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,1,MF,3,0.9258200997725514,0.7690288713910761,0.9258200997725514
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,1,MFCC,3,0.8827348295047495,0.6947368421052632,0.8827348295047495
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,1,BP,3,0.9534625892455924,0.6810506566604128,0.9534625892455924
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,1,BPCC,3,0.9534625892455924,0.6725099601593626,0.9534625892455924
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,1,BPMF,3,0.9045340337332909,0.7553559087767795,0.9045340337332909
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,1,BPMFCC,3,0.9534625892455924,0.6821515892420538,0.9534625892455924
Mus musculus,150,0.4000000059604645,0.8999999761581421,1,CC,3,1.0,0.6441717791411042,1.0
Mus musculus,150,0.4000000059604645,0.8999999761581421,1,MF,3,0.9354143466934853,0.7217068645640075,0.9354143466934853
Mus musculus,150,0.4000000059604645,0.8999999761581421,1,MFCC,3,1.0,0.669364161849711,1.0
Mus musculus,150,0.4000000059604645,0.8999999761581421,1,BP,3,0.8100925873009825,0.4833948339483395,0.8100925873009825
Mus musculus,150,0.4000000059604645,0.8999999761581421,1,BPCC,3,0.8660254037844386,0.6820368885324779,0.8660254037844386
Mus musculus,150,0.4000000059604645,0.8999999761581421,1,BPMF,3,0.8100925873009825,0.5086811968969339,0.8100925873009825
Mus musculus,150,0.4000000059604645,0.8999999761581421,1,BPMFCC,3,0.9354143466934853,0.7032640949554896,0.9354143466934853
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,1,CC,3,0.7768849952586214,0.8132992327365729,0.7768849952586214
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,1,MF,3,0.7653749516204769,0.8342857142857143,0.7653749516204769
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,1,MFCC,3,0.7740235306730041,0.7323556370302475,0.7740235306730041
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,1,BP,3,0.8360409661263138,0.7548948513415519,0.8360409661263138
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,1,BPCC,3,0.8076923076923077,0.7576271186440678,0.8076923076923077
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,1,BPMF,3,0.795233581851359,0.6993746993746994,0.795233581851359
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,1,BPMFCC,3,0.7825765365144539,0.823076923076923,0.7825765365144539
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,1,CC,3,0.0,0.6642512077294686,0.5902432522055576
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,1,MF,3,0.762000762001143,0.8365384615384616,0.762000762001143
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,1,MFCC,3,0.6221710168382552,0.7744783306581059,0.6221710168382552
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,1,BP,3,0.6010743070375286,0.6862464183381088,0.8347300123683029
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,1,BPCC,3,0.7491931143441223,0.7033149171270718,0.7491931143441223
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,1,BPMF,3,0.762000762001143,0.6894075403949731,0.762000762001143
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,1,BPMFCC,3,0.6117136163165708,0.7903103709311128,0.6117136163165708
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,5,CC,3,0.592156525463792,0.783068783068783,0.7207499701564473
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,5,MF,3,0.6546536707079771,0.7191601049868767,0.6546536707079771
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,5,MFCC,3,0.7207499701564472,0.7017543859649122,0.7207499701564472
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,5,BP,3,0.8827348295047495,0.7420262664165104,0.8827348295047495
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,5,BPCC,3,0.8827348295047495,0.7689243027888446,0.8827348295047495
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,5,BPMF,3,1.0,0.7553559087767795,1.0
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,5,BPMFCC,3,0.9534625892455924,0.7041564792176039,0.9534625892455924
Mus musculus,150,0.4000000059604645,0.8999999761581421,5,CC,3,0.8660254037844386,0.6349693251533742,0.8660254037844386
Mus musculus,150,0.4000000059604645,0.8999999761581421,5,MF,3,0.7905694150420949,0.7050092764378478,0.7905694150420949
Mus musculus,150,0.4000000059604645,0.8999999761581421,5,MFCC,3,0.8660254037844386,0.6751445086705202,0.8660254037844386
Mus musculus,150,0.4000000059604645,0.8999999761581421,5,BP,3,0.8660254037844386,0.7089483394833949,0.8660254037844386
Mus musculus,150,0.4000000059604645,0.8999999761581421,5,BPCC,3,0.8100925873009825,0.6976744186046512,0.8100925873009825
Mus musculus,150,0.4000000059604645,0.8999999761581421,5,BPMF,3,0.8100925873009825,0.6811968969338751,0.8100925873009825
Mus musculus,150,0.4000000059604645,0.8999999761581421,5,BPMFCC,3,0.8100925873009825,0.7078799868117376,0.8100925873009825
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,5,CC,3,0.7438107540697584,0.9207161125319693,0.7882269819968922
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,5,MF,3,0.6032456592830047,0.8628571428571429,0.6032456592830047
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,5,MFCC,3,0.7522156621387672,0.8560953253895509,0.7522156621387672
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,5,BP,3,0.7143913700387196,0.7527193618564177,0.7307692307692307
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,5,BPCC,3,0.7975554366664508,0.7429378531073446,0.7975554366664508
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,5,BPMF,3,0.7297563831157798,0.86002886002886,0.7297563831157798
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,5,BPMFCC,3,0.7180059500997873,0.7740890688259109,0.7522156621387672
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,5,CC,3,0.0,0.6521739130434783,0.4325468462415931
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,5,MF,3,0.0,0.6802884615384616,0.6010743070375286
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,5,MFCC,3,0.4472135954999579,0.6813804173354735,0.4472135954999579
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,5,BP,3,0.0,0.6948424068767909,0.4472135954999579
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,5,BPCC,3,0.0,0.46574585635359117,0.0
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,5,BPMF,3,0.4472135954999579,0.4914721723518851,0.4472135954999579
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,5,BPMFCC,3,0.4472135954999579,0.6847085541256623,0.4472135954999579
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,9,CC,3,0.5096471914376255,0.671957671957672,0.7207499701564473
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,9,MF,3,0.6546536707079771,0.7322834645669292,0.6241877839323592
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,9,MFCC,3,0.6241877839323592,0.6719298245614035,0.6241877839323592
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,9,BP,3,0.7644707871564383,0.7157598499061913,0.7644707871564383
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,9,BPCC,3,0.7559289460184544,0.6733067729083665,0.7559289460184544
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,9,BPMF,3,1.0,0.7705597788527989,1.0
Drosophila melanogaster,150,0.4000000059604645,0.8999999761581421,9,BPMFCC,3,0.9258200997725514,0.7995110024449877,0.9258200997725514
Mus musculus,150,0.4000000059604645,0.8999999761581421,9,CC,3,0.8660254037844386,0.5030674846625767,0.8660254037844386
Mus musculus,150,0.4000000059604645,0.8999999761581421,9,MF,3,0.8660254037844386,0.8738404452690167,0.8660254037844386
Mus musculus,150,0.4000000059604645,0.8999999761581421,9,MFCC,3,0.8660254037844386,0.49017341040462425,0.8660254037844386
Mus musculus,150,0.4000000059604645,0.8999999761581421,9,BP,3,0.8660254037844386,0.6858856088560885,0.8660254037844386
Mus musculus,150,0.4000000059604645,0.8999999761581421,9,BPCC,3,0.7071067811865476,0.4839615076182839,0.7071067811865476
Mus musculus,150,0.4000000059604645,0.8999999761581421,9,BPMF,3,0.8660254037844386,0.8064277798300702,0.8660254037844386
Mus musculus,150,0.4000000059604645,0.8999999761581421,9,BPMFCC,3,0.75,0.7128255852291461,0.75
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,9,CC,3,0.541201818441165,0.6649616368286445,0.7825765365144539
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,9,MF,3,0.6032456592830047,0.75,0.6032456592830047
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,9,MFCC,3,0.7297563831157798,0.8065994500458296,0.7297563831157798
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,9,BP,3,0.7297563831157798,0.8071065989847716,0.7297563831157798
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,9,BPCC,3,0.8158924398306318,0.8299435028248587,0.8158924398306318
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,9,BPMF,3,0.7065835796489937,0.8581048581048581,0.7065835796489937
Caenorhabditis elegans,150,0.4000000059604645,0.8999999761581421,9,BPMFCC,3,0.7566275220348462,0.8080971659919028,0.7566275220348462
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,9,CC,3,0.0,0.6521739130434783,0.4399413450640599
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,9,MF,3,0.4472135954999579,0.6502403846153846,0.4472135954999579
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,9,MFCC,3,0.4472135954999579,0.6869983948635634,0.4472135954999579
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,9,BP,3,0.0,0.7070200573065902,0.6324555320336759
Saccharomyces cerevisiae,150,0.4000000059604645,0.8999999761581421,9,BPCC,3,0.4399413450640599,0.6895027624309392,0.4399413450640599
